X;Y;Z;depth;Bed_Alt
582782.346;129509.1616;2866.959766;14.938802;2852.021
582782.346;129509.1616;2866.959766;14.938802;2852.021
584132.4512;129895.2022;2684.390899;23.165773;2661.225
584132.4512;129895.2022;2684.390899;23.165773;2661.225
582779.3597;129511.0464;2867.074165;14.136699;2852.938
582779.3597;129511.0464;2867.074165;14.136699;2852.938
583316.1554;129284.5889;2821.400246;54.370112;2767.03
583316.1554;129284.5889;2821.400246;54.370112;2767.03
584012.4698;130121.7273;2701.238381;66.125681;2635.113
584012.4698;130121.7273;2701.238381;66.125681;2635.113
582828.6261;129691.5822;2845.490896;66.30964;2779.181
582828.6261;129691.5822;2845.490896;66.30964;2779.181
582774.2725;129514.7015;2867.005859;15.595896;2851.41
582774.2725;129514.7015;2867.005859;15.595896;2851.41
584586.9839;130298.4912;2602.517522;31.8363;2570.681
584586.9839;130298.4912;2602.517522;31.8363;2570.681
583708.6625;129779.6806;2733.72117;43.09301;2690.628
583708.6625;129779.6806;2733.72117;43.09301;2690.628
583465.9133;129853.9112;2773.660827;79.064557;2694.596
584123.8489;129862.4473;2685.196708;15.786504;2669.41
584123.8489;129862.4473;2685.196708;15.786504;2669.41
583330.0111;129251.2566;2824.526002;21.648399;2802.878
582958.8377;129454.7037;2849.644974;22.104474;2827.541
584134.7982;129900.097;2684.31018;26.012738;2658.297
583429.403;129302.6519;2801.201585;22.972415;2778.229
584775.5625;130314.5157;2558.460805;9.326717;2549.134
584775.5625;130314.5157;2558.460805;9.326717;2549.134
582716.7768;130595.8905;2798.976229;38.03881;2760.938
583898.3935;130466.3149;2715.914508;69.135861;2646.779
583898.3935;130466.3149;2715.914508;69.135861;2646.779
582783.4345;130215.6883;2808.491692;71.350975;2737.141
582516.7376;130466.4081;2811.706018;36.30897;2775.397
583460.6981;129867.9258;2773.622586;81.528759;2692.094
582542.6986;129879.7561;2846.659961;86.410409;2760.25
582542.6986;129879.7561;2846.659961;86.410409;2760.25
582792.9885;130213.3732;2807.828653;76.628551;2731.2
583353.9994;129927.097;2779.258962;117.332986;2661.926
583353.9994;129927.097;2779.258962;117.332986;2661.926
584124.2928;129865.6986;2685.286911;17.385898;2667.901
583235.1733;129249.7382;2831.817961;45.884466;2785.934
583235.1733;129249.7382;2831.817961;45.884466;2785.934
583276.2429;130338.8437;2772.709894;92.378213;2680.332
583276.2429;130338.8437;2772.709894;92.378213;2680.332
584775.1515;130313.9567;2558.573449;10.333537;2548.24
583932.0874;129467.3744;2696.954351;19.136538;2677.818
583932.0874;129467.3744;2696.954351;19.136538;2677.818
583381.6477;129228.0567;2825.455622;14.844289;2810.611
582769.0377;129519.2083;2867.134253;18.473796;2848.66
582769.0377;129519.2083;2867.134253;18.473796;2848.66
583895.8004;130466.7725;2716.081225;69.940452;2646.141
582511.3257;130576.9766;2804.342839;38.28468;2766.058
582833.0521;129681.3167;2846.023676;65.474279;2780.549
582833.0521;129681.3167;2846.023676;65.474279;2780.549
583998.9833;130008.6621;2702.894035;53.497648;2649.396
584127.2779;129879.1126;2685.190057;20.187202;2665.003
584127.2779;129879.1126;2685.190057;20.187202;2665.003
582967.4813;129448.1903;2848.616237;37.255012;2811.361
582967.4813;129448.1903;2848.616237;37.255012;2811.361
582519.4196;130465.514;2811.97645;36.217319;2775.759
582439.0889;130600.5804;2795.150768;10.775397;2784.375
582500.3461;130576.561;2804.670113;35.635123;2769.035
582778.1334;130217.5418;2808.863759;70.934933;2737.929
582638.0504;130578.1676;2803.939426;43.834926;2760.104
582776.8056;130218.0409;2808.95516;70.128523;2738.827
582832.1866;129683.2968;2845.930204;67.648508;2778.282
582832.1866;129683.2968;2845.930204;67.648508;2778.282
583707.1636;129789.7552;2734.127836;44.319188;2689.809
583457.0896;129885.4556;2773.422114;87.40565;2686.016
583236.5829;129244.8514;2832.027624;46.635183;2785.392
583236.5829;129244.8514;2832.027624;46.635183;2785.392
584806.3847;130451.0026;2558.597427;12.871359;2545.726
582527.7127;130577.5953;2804.474578;38.664488;2765.81
584111.9275;129788.4749;2686.471704;8.304804;2678.167
584109.644;129775.0332;2686.137294;12.31974;2673.818
584109.644;129775.0332;2686.137294;12.31974;2673.818
583516.1222;129704.4935;2768.01794;28.753597;2739.264
583516.1222;129704.4935;2768.01794;28.753597;2739.264
584127.6691;129881.3613;2685.151779;23.211604;2661.94
583517.7378;129738.3147;2767.58297;33.625307;2733.958
583517.7378;129738.3147;2767.58297;33.625307;2733.958
582523.8858;130463.9873;2812.29048;35.530442;2776.76
584855.8767;130494.1649;2544.392617;23.518621;2520.874
584111.9319;129788.738;2686.482873;9.307338;2677.176
584111.9319;129788.738;2686.482873;9.307338;2677.176
582772.2306;130220.0625;2809.247911;69.164045;2740.084
582459.2522;130618.7205;2795.313643;11.857598;2783.456
582700.7546;130593.1336;2799.596775;38.092007;2761.505
583001.8766;129342.7437;2850.921705;16.371772;2834.55
584109.0274;129770.4136;2686.004529;15.619834;2670.385
583431.4639;129295.6742;2801.924276;23.017803;2778.906
583706.9275;129792.8363;2734.277245;45.997432;2688.28
583706.9275;129792.8363;2734.277245;45.997432;2688.28
582834.9728;129675.9132;2846.28652;67.70497;2778.582
582834.9728;129675.9132;2846.28652;67.70497;2778.582
584810.6086;130475.0503;2556.129255;43.369859;2512.759
584810.6086;130475.0503;2556.129255;43.369859;2512.759
583990.5994;129977.9866;2703.614115;50.777297;2652.837
583990.5994;129977.9866;2703.614115;50.777297;2652.837
582779.5072;130217.0191;2808.770142;73.645757;2735.124
584106.6476;129759.1604;2685.80838;19.126534;2666.682
584106.6476;129759.1604;2685.80838;19.126534;2666.682
583250.2304;129196.0805;2835.114527;17.375604;2817.739
582837.2633;129668.7653;2846.510848;66.130178;2780.381
582837.2633;129668.7653;2846.510848;66.130178;2780.381
582764.459;129522.5683;2867.418226;21.812777;2845.605
582764.459;129522.5683;2867.418226;21.812777;2845.605
582762.1221;130227.2151;2809.753945;66.500534;2743.253
582837.3308;129668.5407;2846.521389;66.29295;2780.229
582837.3308;129668.5407;2846.521389;66.29295;2780.229
584114.3535;129808.3665;2687.01259;6.858744;2680.154
582624.9222;129727.0912;2864.425689;55.174824;2809.251
582624.9222;129727.0912;2864.425689;55.174824;2809.251
583985.0954;129981.1916;2704.285706;45.133494;2659.152
583706.5091;129797.7531;2734.450473;46.406905;2688.043
583883.5584;130472.7096;2716.957817;68.066652;2648.891
583883.5584;130472.7096;2716.957817;68.066652;2648.891
584101.2712;129728.0189;2685.113328;28.505425;2656.608
584101.2712;129728.0189;2685.113328;28.505425;2656.608
582538.5195;130578.4387;2804.803907;40.97837;2763.825
584104.9976;129754.2422;2685.71526;22.119296;2663.596
583881.5452;130472.4465;2717.040253;67.569063;2649.471
583321.7464;129272.4163;2822.378602;57.019136;2765.359
583321.7464;129272.4163;2822.378602;57.019136;2765.359
584101.5438;129730.1092;2685.106394;28.961477;2656.145
584578.9292;130284.683;2604.057728;27.706803;2576.351
584578.9292;130284.683;2604.057728;27.706803;2576.351
584100.6945;129709.2907;2684.883287;31.55321;2653.33
582529.278;130462.3866;2812.633197;37.236149;2775.397
582964.3842;129450.0045;2848.998324;41.284253;2807.714
583517.7122;129730.9689;2767.925347;35.41496;2732.51
583517.7122;129730.9689;2767.925347;35.41496;2732.51
584102.3129;129739.2781;2685.489691;25.313933;2660.176
584102.3129;129739.2781;2685.489691;25.313933;2660.176
583706.3566;129804.4635;2734.716628;45.369385;2689.347
583706.3566;129804.4635;2734.716628;45.369385;2689.347
583239.0539;129235.4331;2832.365198;50.219079;2782.146
583239.0539;129235.4331;2832.365198;50.219079;2782.146
582624.7055;129727.8768;2864.31576;58.442344;2805.874
582624.7055;129727.8768;2864.31576;58.442344;2805.874
582760.1279;130227.8238;2809.899378;67.683815;2742.216
583706.3593;129806.6781;2734.789762;44.884152;2689.906
582963.4225;129450.6642;2849.117422;40.890546;2808.227
582760.1279;130227.8238;2809.899378;68.176075;2741.723
582765.487;130224.7476;2809.648699;68.459511;2741.189
584803.6162;130446.2051;2559.248894;13.818572;2545.43
582448.155;130611.4617;2796.074135;9.860114;2786.214
582553.0897;130577.0942;2804.765168;43.668392;2761.097
583706.3584;129806.1803;2734.775829;46.070292;2688.706
583433.5737;129288.6471;2802.604091;21.327058;2781.277
584365.9698;130289.1201;2650.763947;67.212525;2583.552
584365.9698;130289.1201;2650.763947;67.212525;2583.552
582759.551;130228.0259;2809.949385;69.13129;2740.818
583937.2089;129484.0949;2697.725679;22.902957;2674.823
583937.2089;129484.0949;2697.725679;22.902957;2674.823
582838.793;129662.2461;2846.871991;67.390881;2779.481
582838.793;129662.2461;2846.871991;67.390881;2779.481
584849.9583;130498.9704;2545.39564;21.01111;2524.385
583334.5005;129238.2607;2826.244484;18.37218;2807.872
584096.8738;129703.9893;2685.426484;29.448202;2655.978
584096.8738;129703.9893;2685.426484;29.448202;2655.978
582530.994;130461.7417;2812.908485;38.006555;2774.902
584244.7733;130426.3346;2662.616665;71.195771;2591.421
584244.7733;130426.3346;2662.616665;71.195771;2591.421
583230.9871;129262.6412;2831.20433;66.341095;2764.863
583230.9871;129262.6412;2831.20433;66.341095;2764.863
583273.4413;130326.3042;2773.581276;96.689586;2676.892
583273.4413;130326.3042;2773.581276;96.689586;2676.892
583240.675;129227.8741;2832.796372;49.297618;2783.499
583240.675;129227.8741;2832.796372;49.297618;2783.499
583034.2716;129320.3108;2846.552635;72.329833;2774.223
583034.2716;129320.3108;2846.552635;72.329833;2774.223
583978.7659;130458.3791;2710.37786;65.069327;2645.309
583978.7659;130458.3791;2710.37786;65.069327;2645.309
583515.2113;129720.0177;2768.492838;33.811537;2734.681
583515.2113;129720.0177;2768.492838;33.811537;2734.681
583974.9791;130176.8566;2708.656825;83.992448;2624.664
583974.9791;130176.8566;2708.656825;83.992448;2624.664
582432.6075;130590.6751;2796.36578;9.967894;2786.398
583877.3778;130461.2712;2717.228315;71.087541;2646.141
582839.8646;129657.9873;2847.080264;67.814694;2779.266
582839.8646;129657.9873;2847.080264;67.814694;2779.266
582567.5237;130576.6862;2804.875734;46.507719;2758.368
582686.4456;130588.8075;2800.582869;37.75429;2762.829
582958.9921;129454.5783;2849.629009;40.514479;2809.115
582958.9921;129454.5783;2849.629009;40.514479;2809.115
583607.0997;130352.7058;2738.419574;106.987474;2631.432
583607.0997;130352.7058;2738.419574;106.987474;2631.432
582751.0295;130232.9438;2810.524659;66.818454;2743.706
582759.1478;129528.0211;2867.703117;27.59668;2840.106
582759.1478;129528.0211;2867.703117;27.59668;2840.106
584119.3824;129833.1787;2687.489236;10.315809;2677.173
583348.957;129902.5979;2780.682378;118.996979;2661.685
583348.957;129902.5979;2780.682378;118.996979;2661.685
584803.6088;130381.5294;2558.107596;32.223311;2525.884
584803.6088;130381.5294;2558.107596;32.223311;2525.884
582753.9785;130231.2324;2810.332894;67.003188;2743.33
583387.4015;129233.1025;2823.054332;57.360732;2765.694
583387.4015;129233.1025;2823.054332;57.360732;2765.694
583440.9995;129275.1327;2803.104429;21.658069;2781.446
584617.2759;130484.0831;2592.438962;14.551554;2577.887
583242.247;129223.2603;2833.069575;50.382402;2782.687
583242.247;129223.2603;2833.069575;50.382402;2782.687
582535.5518;130459.8845;2813.434816;37.353966;2776.081
583325.349;129262.8965;2823.350832;55.652429;2767.698
583325.349;129262.8965;2823.350832;55.652429;2767.698
583995.5031;130145.1753;2704.178498;73.398765;2630.78
583609.924;130361.4808;2738.635391;107.79067;2630.845
583609.924;130361.4808;2738.635391;107.79067;2630.845
582556.6417;129859.7795;2848.454813;86.900827;2761.554
582556.6417;129859.7795;2848.454813;86.900827;2761.554
583673.2821;129279.8371;2737.985357;10.029575;2727.956
582746.7087;130235.7187;2810.791267;67.438589;2743.353
582743.435;130238.2251;2811.013485;65.043319;2745.97
582841.3234;129652.5657;2847.373922;69.39208;2777.982
582841.3234;129652.5657;2847.373922;69.39208;2777.982
583443.7068;129269.3054;2803.482088;20.34247;2783.14
584843.8797;130503.4764;2546.315171;19.122213;2527.193
583704.9905;129822.4899;2735.568664;46.861879;2688.707
583704.9905;129822.4899;2735.568664;46.861879;2688.707
583243.2386;129219.7743;2833.32579;50.909145;2782.417
583243.2386;129219.7743;2833.32579;50.909145;2782.417
582736.649;130243.0465;2811.452033;61.85953;2749.593
582755.2107;129532.9011;2867.890249;31.14432;2836.746
582755.2107;129532.9011;2867.890249;31.14432;2836.746
583940.8429;129501.3479;2698.522493;24.298789;2674.224
583940.8429;129501.3479;2698.522493;24.298789;2674.224
582460.7038;129409.5566;2916.654256;18.451778;2898.202
582460.7038;129409.5566;2916.654256;18.451778;2898.202
582741.3125;130239.7823;2811.127638;64.052025;2747.076
582737.0678;130242.7469;2811.422137;63.543419;2747.879
582544.1825;130457.1526;2813.743696;38.346648;2775.397
582736.2356;130243.3353;2811.485795;63.197355;2748.288
583244.1017;129216.3869;2833.604911;49.835631;2783.769
583244.1017;129216.3869;2833.604911;49.835631;2783.769
584022.007;129524.7363;2688.277973;8.583953;2679.694
584022.007;129524.7363;2688.277973;8.583953;2679.694
582458.5372;129402.7853;2917.021714;15.407408;2901.614
582458.5372;129402.7853;2917.021714;15.407408;2901.614
582616.2521;130578.4097;2805.763795;45.163157;2760.601
582729.434;130248.6874;2811.950593;59.002708;2752.948
583872.1067;130447.6525;2717.467937;77.836614;2639.631
583977.5086;129990.3105;2705.154437;51.699337;2653.455
583977.5086;129990.3105;2705.154437;51.699337;2653.455
584020.9173;129521.6369;2688.213905;10.543742;2677.67
583968.7753;130461.9132;2711.370494;65.08818;2646.282
583968.7753;130461.9132;2711.370494;65.08818;2646.282
582725.2455;130251.4345;2812.191249;57.844428;2754.347
582752.0813;129536.426;2868.051626;33.138701;2834.913
582752.0813;129536.426;2868.051626;33.138701;2834.913
582674.0755;130585.6836;2801.447321;38.618741;2762.829
584360.4829;130294.668;2651.642588;71.621059;2580.021
584360.4829;130294.668;2651.642588;71.621059;2580.021
583704.5631;129825.9543;2735.79494;49.295625;2686.499
582627.7824;129716.5201;2865.771047;58.353186;2807.418
582627.7824;129716.5201;2865.771047;58.353186;2807.418
582726.5271;130250.5793;2812.127603;59.373813;2752.754
584169.7957;129978.1305;2681.41027;29.922463;2651.488
584169.7957;129978.1305;2681.41027;29.922463;2651.488
582843.4808;129643.0705;2847.902844;70.242057;2777.661
582843.4808;129643.0705;2847.902844;70.242057;2777.661
583255.5129;129175.0179;2837.035177;15.915543;2821.12
584838.8194;130507.2881;2547.062946;17.06156;2530.001
582843.5307;129642.5754;2847.929911;71.147482;2776.782
582843.5307;129642.5754;2847.929911;71.147482;2776.782
583245.4774;129210.8582;2834.028678;49.988871;2784.04
583245.4774;129210.8582;2834.028678;49.988871;2784.04
582550.2333;130455.044;2814.177498;38.91834;2775.259
583597.7327;130329.2199;2739.58463;106.781979;2632.803
583597.7327;130329.2199;2739.58463;106.781979;2632.803
582726.5271;130250.5793;2812.127603;58.80881;2753.319
583974.7999;129993.6682;2705.508423;52.047108;2653.461
582628.455;129714.3532;2866.059746;57.938098;2808.122
582628.455;129714.3532;2866.059746;57.938098;2808.122
584831.8292;130511.9891;2547.547017;13.684042;2533.863
583508.4218;129752.9776;2769.6827;35.483825;2734.199
583508.4218;129752.9776;2769.6827;35.483825;2734.199
583448.1721;129256.8478;2804.540493;17.845034;2786.696
584835.7764;130509.3324;2547.410527;15.478346;2531.932
584026.9071;129538.638;2688.614159;11.018876;2677.595
584026.9071;129538.638;2688.614159;11.018876;2677.595
582715.2081;130258.3372;2812.789379;55.677536;2757.112
582431.4716;130568.6633;2804.240137;12.476797;2791.763
583271.6935;130316.1484;2774.634944;101.374354;2673.26
583271.6935;130316.1484;2774.634944;101.374354;2673.26
584165.4831;129967.6319;2681.654121;30.798444;2650.856
584165.4831;129967.6319;2681.654121;30.798444;2650.856
583246.9506;129206.2117;2834.342868;48.950426;2785.392
583246.9506;129206.2117;2834.342868;48.950426;2785.392
582711.2102;130261.6414;2812.993113;54.118369;2758.875
583867.8849;130433.5969;2717.733805;81.432899;2636.301
584026.8036;129538.1358;2688.593402;12.247869;2676.345
583704.1534;129828.3705;2735.978764;52.127019;2683.852
582711.8371;130261.1543;2812.956926;54.666101;2758.291
583703.3586;129832.3348;2736.317784;48.603355;2687.714
582457.2859;129399.1459;2918.006129;12.297629;2905.708
582457.2859;129399.1459;2918.006129;12.297629;2905.708
584240.4503;130406.8356;2663.899152;74.958214;2588.941
584240.4503;130406.8356;2663.899152;74.958214;2588.941
582717.9393;130256.4301;2812.633308;56.282114;2756.351
583592.3168;130317.0194;2739.714583;108.478276;2631.236
583592.3168;130317.0194;2739.714583;108.478276;2631.236
584012.8321;129510.3137;2688.746826;11.361418;2677.385
584012.8321;129510.3137;2688.746826;11.361418;2677.385
582463.5071;129421.3072;2917.079991;22.630525;2894.449
582463.5071;129421.3072;2917.079991;22.630525;2894.449
583449.3979;129252.9337;2804.960401;15.55573;2789.405
583703.4597;129831.8441;2736.27206;49.91362;2686.358
583703.4597;129831.8441;2736.27206;49.91362;2686.358
582747.6399;129542.169;2868.33135;36.167931;2832.163
582747.6399;129542.169;2868.33135;36.167931;2832.163
583354.2579;129225.6378;2828.027116;18.221379;2809.806
582420.9737;130567.0544;2804.723038;9.366493;2795.356
584827.9605;130515.1809;2547.990245;12.196476;2535.794
582441.3038;130570.4978;2804.052147;16.827593;2787.225
584796.6475;130432.3749;2561.378519;11.955623;2549.423
583957.9133;130462.4532;2712.229876;63.026219;2649.204
583957.9133;130462.4532;2712.229876;63.026219;2649.204
582994.5251;129389.3272;2847.31097;82.702499;2764.608
582994.5251;129389.3272;2847.31097;82.702499;2764.608
583022.0923;129329.8838;2848.07266;74.450753;2773.622
583022.0923;129329.8838;2848.07266;74.450753;2773.622
582558.3314;130452.4945;2814.714549;38.231251;2776.483
584011.5355;129508.8228;2688.837227;12.326116;2676.511
583588.3565;130304.4088;2739.648817;111.153612;2628.495
583588.3565;130304.4088;2739.648817;111.153612;2628.495
582450.6696;130570.6852;2803.701796;21.772492;2781.929
582844.354;129634.3995;2848.350896;72.294892;2776.056
582844.354;129634.3995;2848.350896;72.294892;2776.056
582564.3424;130449.8066;2815.088849;34.622635;2780.466
583584.7911;130291.0392;2739.449287;113.890977;2625.558
583584.7911;130291.0392;2739.449287;113.890977;2625.558
584515.8417;130102.4173;2607.475347;15.01053;2592.465
584515.8417;130102.4173;2607.475347;15.01053;2592.465
582743.2702;129549.5584;2869.632954;24.415486;2845.218
582743.2702;129549.5584;2869.632954;24.415486;2845.218
582426.4779;130575.9611;2798.061325;11.111843;2786.949
584824.8652;130517.803;2548.308716;10.759679;2537.549
584030.6438;129550.1604;2688.814473;13.94755;2674.867
584030.6438;129550.1604;2688.814473;13.94755;2674.867
582568.2831;130444.4801;2815.519036;30.888864;2784.63
582563.3455;130450.5399;2815.028939;36.197501;2778.832
584515.9193;130103.0011;2607.519279;15.360505;2592.159
584160.7784;129958.5119;2682.214374;29.462308;2652.752
584160.7784;129958.5119;2682.214374;29.462308;2652.752
583702.2722;129866.2349;2736.741122;48.247823;2688.493
583702.2722;129866.2349;2736.741122;48.247823;2688.493
583568.072;130239.7805;2739.360777;116.347776;2623.013
583568.072;130239.7805;2739.360777;116.347776;2623.013
583702.113;129864.3694;2736.671083;49.394891;2687.276
583571.1989;130248.6416;2739.213744;118.158673;2621.055
583571.1989;130248.6416;2739.213744;118.158673;2621.055
584821.1863;130521.2184;2548.635796;8.804912;2539.831
583241.3598;129225.7099;2832.914174;69.97222;2762.942
583241.3598;129225.7099;2832.914174;69.97222;2762.942
582705.043;130266.0061;2813.382584;53.107106;2760.275
583335.7892;130493.7879;2781.714156;30.862673;2750.852
583335.7892;130493.7879;2781.714156;30.862673;2750.852
582697.4364;130270.3921;2813.78131;51.963416;2761.818
583575.4666;130260.0542;2739.222735;119.342423;2619.88
583575.4666;130260.0542;2739.222735;119.342423;2619.88
582464.2881;129503.6111;2912.842994;108.667021;2804.176
582464.2881;129503.6111;2912.842994;108.667021;2804.176
584519.4639;130112.8506;2607.639643;16.230394;2591.409
584031.8051;129553.3785;2688.870263;15.836306;2673.034
582569.4384;130443.1017;2815.643739;31.989722;2783.654
584522.5183;130119.4569;2607.799886;14.738258;2593.062
584522.5183;130119.4569;2607.799886;14.738258;2593.062
582700.097;130268.6877;2813.622148;54.156765;2759.465
583582.3586;130283.8495;2739.477532;117.05191;2622.426
583582.3586;130283.8495;2739.477532;117.05191;2622.426
584155.9187;129944.371;2682.462359;29.499583;2652.963
584155.9187;129944.371;2682.462359;29.499583;2652.963
583702.2722;129866.2349;2736.741122;50.903675;2685.837
583677.7956;130353.8587;2731.493997;108.327401;2623.167
583677.7956;130353.8587;2731.493997;108.327401;2623.167
583941.6162;129520.979;2699.837617;25.41424;2674.423
583941.6162;129520.979;2699.837617;25.41424;2674.423
582698.9325;130269.4413;2813.691452;54.045026;2759.646
582421.4518;130569.1125;2798.569924;9.597927;2788.972
583677.4584;130330.802;2731.372165;109.913456;2621.459
583677.4584;130330.802;2731.372165;109.913456;2621.459
582740.0677;129554.9009;2869.604753;28.883748;2840.721
582740.0677;129554.9009;2869.604753;28.883748;2840.721
583677.4705;130314.4169;2731.394809;109.9361;2621.459
583677.4705;130314.4169;2731.394809;109.9361;2621.459
582451.7745;129379.8903;2918.764321;11.349906;2907.414
582451.7745;129379.8903;2918.764321;11.349906;2907.414
582577.6013;130433.5398;2816.33054;26.246418;2790.084
582692.499;130272.0985;2813.997055;51.776721;2762.22
582577.6013;130433.5398;2816.33054;26.45016;2789.88
582577.2718;130433.9403;2816.300697;26.782401;2789.518
583677.144;130340.3256;2731.590168;108.637058;2622.953
583677.144;130340.3256;2731.590168;108.637058;2622.953
583957.0522;129904.3147;2707.023388;46.354984;2660.668
583957.0522;129904.3147;2707.023388;46.354984;2660.668
584791.9799;130387.8156;2561.849367;13.757329;2548.092
582975.8136;129440.339;2847.623185;86.019192;2761.604
582975.8136;129440.339;2847.623185;86.019192;2761.604
584524.0393;130123.0135;2608.048781;14.091148;2593.958
583577.4839;130266.8775;2739.359282;120.457934;2618.901
583577.4839;130266.8775;2739.359282;120.457934;2618.901
582660.4795;130583.4734;2802.358714;42.555991;2759.803
584794.1468;130426.6564;2561.968846;12.841696;2549.127
583579.2181;130273.3466;2739.41634;120.123407;2619.293
583579.2181;130273.3466;2739.41634;120.123407;2619.293
582458.4697;130569.9549;2803.979476;25.454262;2778.525
582450.4298;129387.8418;2918.908799;11.494384;2907.414
582450.4298;129387.8418;2918.908799;11.494384;2907.414
583866.4481;130421.0514;2717.990635;88.350563;2629.64
583940.8881;129675.4675;2699.196874;34.757136;2664.44
583940.8881;129675.4675;2699.196874;34.757136;2664.44
583677.8875;130302.7324;2731.517933;110.699683;2620.818
583677.8875;130302.7324;2731.517933;110.699683;2620.818
582587.045;130420.3249;2817.060089;19.831405;2797.229
583702.5139;129873.9961;2737.152765;49.299924;2687.853
583702.5139;129873.9961;2737.152765;49.299924;2687.853
582596.1452;130402.9467;2817.587936;14.107762;2803.48
583993.7828;130146.5992;2704.458641;75.712082;2628.747
584530.157;130134.0408;2608.461602;10.906251;2597.555
582597.4678;130400.4752;2817.629438;13.808852;2803.821
582735.3824;129563.1957;2869.599702;31.407957;2838.192
582735.3824;129563.1957;2869.599702;31.407957;2838.192
582876.7772;129521.0281;2854.004401;17.851005;2836.153
582876.7772;129521.0281;2854.004401;17.851005;2836.153
584035.1922;129563.2692;2689.186087;15.998154;2673.188
584035.1922;129563.2692;2689.186087;15.998154;2673.188
582464.7574;129466.9695;2916.873236;34.365171;2882.508
582464.7574;129466.9695;2916.873236;34.365171;2882.508
584803.3355;130445.6517;2559.34068;42.831315;2516.509
584803.3355;130445.6517;2559.34068;42.831315;2516.509
583946.2527;130462.8122;2712.909605;64.290217;2648.619
583946.2527;130462.8122;2712.909605;64.290217;2648.619
584532.3846;130137.789;2608.617218;9.587481;2599.03
584532.3846;130137.789;2608.617218;9.587481;2599.03
583701.6892;129846.3567;2737.319317;47.972074;2689.347
583701.6892;129846.3567;2737.319317;47.972074;2689.347
583562.2834;130223.1919;2739.58153;119.89701;2619.685
583562.2834;130223.1919;2739.58153;119.89701;2619.685
582892.9448;129507.2978;2853.605733;22.849698;2830.756
582892.9448;129507.2978;2853.605733;22.849698;2830.756
582599.5747;130396.7993;2817.709642;13.889056;2803.821
582592.8398;130408.7863;2817.502658;16.216655;2801.286
582884.3994;129514.0902;2853.966533;19.312404;2834.654
582884.3994;129514.0902;2853.966533;19.312404;2834.654
582568.2509;129840.4592;2850.36482;88.810835;2761.554
582568.2509;129840.4592;2850.36482;88.810835;2761.554
583992.8847;130147.3313;2704.63633;75.294272;2629.342
583992.8847;130147.3313;2704.63633;75.294272;2629.342
583702.3464;129870.0437;2736.935148;53.304025;2683.631
583956.475;129912.4107;2707.327108;46.04042;2661.287
583956.475;129912.4107;2707.327108;46.04042;2661.287
584534.6962;130141.1188;2608.674337;10.219557;2598.455
583955.4709;129866.8825;2706.362606;56.641024;2649.722
582585.0049;130423.8392;2816.906437;23.405224;2793.501
582588.8909;130416.25;2817.28734;19.260087;2798.027
582605.72;130385.8789;2817.953535;11.972765;2805.981
582888.931;129510.301;2853.864699;21.309544;2832.555
582888.931;129510.301;2853.864699;21.309544;2832.555
583678.6147;130293.462;2731.574291;112.463928;2619.11
583678.6147;130293.462;2731.574291;112.463928;2619.11
583956.5562;129896.1393;2706.966704;50.741239;2656.226
583701.821;129844.263;2737.192214;51.354767;2685.837
582473.7266;130571.2379;2803.898034;29.344258;2774.554
583955.9352;129917.9428;2707.531907;44.639962;2662.892
583977.1583;130249.1974;2710.384685;93.900067;2616.485
583977.1583;130249.1974;2710.384685;93.900067;2616.485
584070.8843;129700.7589;2687.851405;33.132365;2654.719
584070.8843;129700.7589;2687.851405;33.132365;2654.719
582606.7626;130384.3762;2818.024068;12.393066;2805.631
583681.4278;130281.0143;2731.578793;113.105705;2618.473
582607.6324;130383.1665;2818.104237;11.93011;2806.174
583682.1415;130279.4584;2731.546884;113.930923;2617.616
583682.1415;130279.4584;2731.546884;113.930923;2617.616
582682.5418;130274.2546;2814.576462;50.721002;2763.855
582682.9738;130274.1147;2814.560936;50.931595;2763.629
583451.701;129243.342;2806.289515;14.175632;2792.114
583560.1493;130215.1538;2739.728277;121.610101;2618.118
583560.1493;130215.1538;2739.728277;121.610101;2618.118
584124.7983;129854.0468;2684.780676;11.379035;2673.402
584124.7983;129854.0468;2684.780676;11.379035;2673.402
583955.3497;129931.6709;2707.923134;42.10237;2665.821
583955.3497;129931.6709;2707.923134;42.10237;2665.821
582631.0659;129705.9804;2867.274678;61.078819;2806.196
582631.0659;129705.9804;2867.274678;61.078819;2806.196
584792.2842;130416.5052;2562.485266;12.914497;2549.571
583338.3385;130499.7941;2782.672467;29.336546;2753.336
583338.3385;130499.7941;2782.672467;29.336546;2753.336
584541.5984;130153.7081;2608.804216;12.161723;2596.643
584541.5984;130153.7081;2608.804216;12.161723;2596.643
584148.3087;129928.1115;2683.37719;27.675185;2655.702
584148.3087;129928.1115;2683.37719;27.675185;2655.702
583940.3662;129667.6312;2699.530515;36.688159;2662.842
583940.3662;129667.6312;2699.530515;36.688159;2662.842
582686.4428;130273.3427;2814.363876;52.126256;2762.238
584540.1622;130150.7719;2608.791543;12.735241;2596.056
584037.6624;129571.3719;2689.377841;19.324303;2670.053
582995.1931;129372.9612;2848.479582;83.570663;2764.909
582995.1931;129372.9612;2848.479582;83.570663;2764.909
582618.3285;130368.7784;2817.93691;16.288824;2801.648
583251.7523;129154.9322;2838.98905;14.657741;2824.331
583500.2403;129770.7233;2770.851874;40.753615;2730.098
583500.2403;129770.7233;2770.851874;40.753615;2730.098
