X	Y	Bed_Alt
582770.2921	129418.5012	2879.774
582772.2921	129418.5012	2879.64
582798.2921	129418.5012	2875.946
582800.2921	129418.5012	2875.506
582822.2921	129418.5012	2872.031
582824.2921	129418.5012	2871.742
582826.2921	129418.5012	2871.397
582828.2921	129418.5012	2871.013
582830.2921	129418.5012	2870.746
582832.2921	129418.5012	2870.568
582838.2921	129418.5012	2869.957
582840.2921	129418.5012	2869.638
582766.2921	129416.5012	2879.833
582768.2921	129416.5012	2879.663
582770.2921	129416.5012	2879.508
582800.2921	129416.5012	2875.095
582802.2921	129416.5012	2874.755
582804.2921	129416.5012	2874.487
582820.2921	129416.5012	2871.956
582822.2921	129416.5012	2871.715
582832.2921	129416.5012	2870.261
582834.2921	129416.5012	2870.116
582836.2921	129416.5012	2869.928
582838.2921	129416.5012	2869.689
582764.2921	129414.5012	2879.804
582766.2921	129414.5012	2879.54
582804.2921	129414.5012	2873.948
582806.2921	129414.5012	2873.537
582818.2921	129414.5012	2871.898
582820.2921	129414.5012	2871.621
582762.2921	129412.5012	2879.614
582764.2921	129412.5012	2879.407
582806.2921	129412.5012	2873.002
582808.2921	129412.5012	2872.75
582816.2921	129412.5012	2871.793
582818.2921	129412.5012	2871.581
582760.2921	129410.5012	2879.534
582762.2921	129410.5012	2879.195
582800.2921	129410.5012	2873.387
582808.2921	129410.5012	2872.366
582814.2921	129410.5012	2871.632
582816.2921	129410.5012	2871.465
582758.2921	129408.5012	2879.635
582760.2921	129408.5012	2879.18
582796.2921	129408.5012	2873.853
582798.2921	129408.5012	2873.37
582800.2921	129408.5012	2872.95
582802.2921	129408.5012	2872.67
582804.2921	129408.5012	2872.406
582806.2921	129408.5012	2872.171
582808.2921	129408.5012	2871.939
582812.2921	129408.5012	2871.457
582814.2921	129408.5012	2871.245
582758.2921	129406.5012	2879.267
582792.2921	129406.5012	2874.129
582794.2921	129406.5012	2873.687
582796.2921	129406.5012	2873.261
582804.2921	129406.5012	2872.027
582806.2921	129406.5012	2871.72
582810.2921	129406.5012	2871.251
582812.2921	129406.5012	2871.035
582756.2921	129404.5012	2879.241
582758.2921	129404.5012	2878.766
582790.2921	129404.5012	2873.564
582792.2921	129404.5012	2873.243
582812.2921	129404.5012	2870.439
582754.2921	129402.5012	2879.312
582756.2921	129402.5012	2878.854
582790.2921	129402.5012	2872.977
582812.2921	129402.5012	2869.967
582754.2921	129400.5012	2879.017
582790.2921	129400.5012	2872.541
582792.2921	129400.5012	2872.221
582810.2921	129400.5012	2869.748
582812.2921	129400.5012	2869.595
582750.2921	129398.5012	2879.467
582752.2921	129398.5012	2879.059
582754.2921	129398.5012	2878.681
582792.2921	129398.5012	2871.794
582794.2921	129398.5012	2871.399
582808.2921	129398.5012	2869.555
582810.2921	129398.5012	2869.357
582748.2921	129396.5012	2879.602
582750.2921	129396.5012	2879.194
582794.2921	129396.5012	2870.758
582796.2921	129396.5012	2870.42
582804.2921	129396.5012	2869.555
582806.2921	129396.5012	2869.365
582808.2921	129396.5012	2869.166
582746.2921	129394.5012	2879.777
582748.2921	129394.5012	2879.349
582796.2921	129394.5012	2869.799
582798.2921	129394.5012	2869.591
582800.2921	129394.5012	2869.443
582802.2921	129394.5012	2869.295
582804.2921	129394.5012	2869.101
582746.2921	129392.5012	2879.532
582744.2921	129390.5012	2879.892
582746.2921	129390.5012	2879.271
582744.2921	129388.5012	2879.713
582744.2921	129386.5012	2879.423
582746.2921	129386.5012	2878.874
582778.2921	129386.5012	2869.803
582780.2921	129386.5012	2869.449
582782.2921	129386.5012	2869.126
582784.2921	129386.5012	2868.883
582786.2921	129386.5012	2868.67
582788.2921	129386.5012	2868.416
582790.2921	129386.5012	2868.204
582746.2921	129384.5012	2878.773
582748.2921	129384.5012	2878.142
582750.2921	129384.5012	2877.458
582764.2921	129384.5012	2873.434
582766.2921	129384.5012	2873.034
582768.2921	129384.5012	2872.5
582770.2921	129384.5012	2871.723
582772.2921	129384.5012	2870.869
582774.2921	129384.5012	2870.09
582776.2921	129384.5012	2869.526
582778.2921	129384.5012	2869.174
582790.2921	129384.5012	2867.812
582792.2921	129384.5012	2867.531
582794.2921	129384.5012	2867.165
582750.2921	129382.5012	2877.172
582752.2921	129382.5012	2876.455
582754.2921	129382.5012	2875.874
582756.2921	129382.5012	2875.548
582758.2921	129382.5012	2874.809
582760.2921	129382.5012	2873.938
582762.2921	129382.5012	2873.382
582764.2921	129382.5012	2872.979
582794.2921	129382.5012	2866.614
582796.2921	129382.5012	2866.309
582798.2921	129382.5012	2866.148
582798.2921	129380.5012	2865.456
582800.2921	129380.5012	2865.316
582800.2921	129378.5012	2864.719
582802.2921	129378.5012	2864.551
582802.2921	129376.5012	2864.14
582804.2921	129376.5012	2863.979
582804.2921	129374.5012	2863.617
582806.2921	129374.5012	2863.487
582806.2921	129372.5012	2863.157
582806.2921	129370.5012	2862.882
582808.2921	129370.5012	2862.746
582808.2921	129368.5012	2862.526
582808.2921	129366.5012	2862.327
582810.2921	129366.5012	2862.263
582810.2921	129364.5012	2862.03
582810.2921	129362.5012	2861.713
582812.2921	129362.5012	2861.677
582812.2921	129360.5012	2861.402
582812.2921	129358.5012	2861.094
582814.2921	129358.5012	2861.138
582814.2921	129356.5012	2860.935
582816.2921	129356.5012	2860.941
582816.2921	129354.5012	2860.776
582814.2921	129352.5012	2860.59
582816.2921	129352.5012	2860.63
582814.2921	129350.5012	2860.464
582842.2921	129350.5012	2861.316
582844.2921	129350.5012	2861.415
582846.2921	129350.5012	2861.576
582848.2921	129350.5012	2861.833
582850.2921	129350.5012	2862.153
582852.2921	129350.5012	2862.513
582814.2921	129348.5012	2860.36
582830.2921	129348.5012	2860.858
582832.2921	129348.5012	2861.085
582834.2921	129348.5012	2861.232
582836.2921	129348.5012	2861.326
582838.2921	129348.5012	2861.399
582840.2921	129348.5012	2861.49
582842.2921	129348.5012	2861.615
582852.2921	129348.5012	2862.996
582854.2921	129348.5012	2863.236
582814.2921	129346.5012	2860.238
582816.2921	129346.5012	2860.321
582818.2921	129346.5012	2860.371
582820.2921	129346.5012	2860.39
582822.2921	129346.5012	2860.44
582824.2921	129346.5012	2860.546
582826.2921	129346.5012	2860.737
582828.2921	129346.5012	2861.025
582830.2921	129346.5012	2861.407
582854.2921	129346.5012	2863.873
582856.2921	129346.5012	2863.92
582858.2921	129346.5012	2863.818
582898.2921	129346.5012	2865.929
582900.2921	129346.5012	2866.165
582902.2921	129346.5012	2866.332
582904.2921	129346.5012	2866.394
582906.2921	129346.5012	2866.396
582908.2921	129346.5012	2866.413
582910.2921	129346.5012	2866.504
582912.2921	129346.5012	2866.567
582914.2921	129346.5012	2866.558
582916.2921	129346.5012	2866.443
582918.2921	129346.5012	2866.311
582920.2921	129346.5012	2866.196
582922.2921	129346.5012	2866.054
582814.2921	129344.5012	2860.165
582858.2921	129344.5012	2864.366
582860.2921	129344.5012	2864.201
582862.2921	129344.5012	2863.975
582894.2921	129344.5012	2866.411
582896.2921	129344.5012	2866.87
582898.2921	129344.5012	2867.209
582922.2921	129344.5012	2866.879
582924.2921	129344.5012	2866.906
582926.2921	129344.5012	2866.687
582928.2921	129344.5012	2866.526
582930.2921	129344.5012	2866.368
582932.2921	129344.5012	2866.195
582934.2921	129344.5012	2865.908
582862.2921	129342.5012	2864.589
582864.2921	129342.5012	2864.451
582890.2921	129342.5012	2867.1
582892.2921	129342.5012	2867.365
582894.2921	129342.5012	2867.76
582934.2921	129342.5012	2866.489
582936.2921	129342.5012	2866.075
582938.2921	129342.5012	2865.712
582940.2921	129342.5012	2865.303
582942.2921	129342.5012	2864.829
582944.2921	129342.5012	2864.322
582946.2921	129342.5012	2863.84
582948.2921	129342.5012	2863.518
582950.2921	129342.5012	2863.273
582952.2921	129342.5012	2863.03
582954.2921	129342.5012	2862.748
582956.2921	129342.5012	2862.392
582864.2921	129340.5012	2865.403
582866.2921	129340.5012	2865.624
582868.2921	129340.5012	2865.911
582886.2921	129340.5012	2867.762
582888.2921	129340.5012	2868.157
582890.2921	129340.5012	2868.555
582868.2921	129338.5012	2867.634
582870.2921	129338.5012	2867.92
582872.2921	129338.5012	2868.106
582880.2921	129338.5012	2867.983
582882.2921	129338.5012	2868.256
582884.2921	129338.5012	2868.773
582886.2921	129338.5012	2869.276
582872.2921	129336.5012	2870.172
582874.2921	129336.5012	2870.198
582876.2921	129336.5012	2870.186
582878.2921	129336.5012	2870.172
582880.2921	129336.5012	2870.195
582958.2921	129342.5012	2861.975
582960.2921	129342.5012	2861.582
582962.2921	129342.5012	2861.129
582964.2921	129342.5012	2860.697
582964.2921	129340.5012	2861.048
582966.2921	129340.5012	2860.672
582968.2921	129340.5012	2860.336
582970.2921	129340.5012	2859.991
582970.2921	129338.5012	2860.211
582972.2921	129338.5012	2859.8
582972.2921	129336.5012	2859.983
582974.2921	129336.5012	2859.504
582974.2921	129334.5012	2859.594
582976.2921	129334.5012	2859.022
582976.2921	129332.5012	2859.125
582978.2921	129332.5012	2858.554
582980.2921	129332.5012	2858.035
582980.2921	129330.5012	2858.168
582982.2921	129330.5012	2857.683
582982.2921	129328.5012	2857.714
582984.2921	129328.5012	2857.091
582984.2921	129326.5012	2857.08
582986.2921	129326.5012	2856.508
582986.2921	129324.5012	2856.65
582988.2921	129324.5012	2856.224
582988.2921	129322.5012	2856.356
582990.2921	129322.5012	2855.908
582990.2921	129320.5012	2855.948
582990.2921	129318.5012	2855.904
582992.2921	129318.5012	2855.363
582992.2921	129316.5012	2855.299
582992.2921	129314.5012	2855.219
582994.2921	129314.5012	2854.85
582994.2921	129312.5012	2854.813
582994.2921	129310.5012	2854.781
582996.2921	129310.5012	2854.346
582996.2921	129308.5012	2854.34
582996.2921	129306.5012	2854.361
582998.2921	129306.5012	2853.97
582998.2921	129304.5012	2854.06
583000.2921	129304.5012	2853.733
583000.2921	129302.5012	2853.73
583000.2921	129300.5012	2853.641
583000.2921	129298.5012	2853.55
583000.2921	129296.5012	2853.5
583000.2921	129294.5012	2853.461
583000.2921	129292.5012	2853.423
583000.2921	129290.5012	2853.263
582996.2921	129288.5012	2854.523
582998.2921	129288.5012	2853.681
583000.2921	129288.5012	2853.097
582994.2921	129286.5012	2855.16
582996.2921	129286.5012	2854.456
582990.2921	129284.5012	2855.932
582992.2921	129284.5012	2855.458
582994.2921	129284.5012	2854.956
582990.2921	129282.5012	2855.618
582990.2921	129280.5012	2855.33
582990.2921	129278.5012	2855.002
582990.2921	129276.5012	2854.649
582990.2921	129274.5012	2854.184
582990.2921	129272.5012	2853.748
583978.2921	129332.5012	2691.264
583980.2921	129332.5012	2690.915
583978.2921	129330.5012	2691.264
583980.2921	129330.5012	2690.895
583978.2921	129328.5012	2691.131
583978.2921	129326.5012	2690.995
583976.2921	129324.5012	2691.236
583978.2921	129324.5012	2690.845
583976.2921	129322.5012	2691.146
583976.2921	129320.5012	2691.14
583976.2921	129318.5012	2691.144
583976.2921	129316.5012	2691.111
583976.2921	129314.5012	2691.016
583976.2921	129312.5012	2690.833
583976.2921	129310.5012	2690.573
583976.2921	129308.5012	2690.3
583976.2921	129306.5012	2690.133
583976.2921	129304.5012	2689.995
583976.2921	129302.5012	2689.934
583974.2921	129300.5012	2690.209
583976.2921	129300.5012	2689.933
583974.2921	129298.5012	2690.219
583974.2921	129296.5012	2690.219
583974.2921	129294.5012	2690.127
583974.2921	129292.5012	2690.047
583974.2921	129290.5012	2689.89
583974.2921	129288.5012	2689.721
583974.2921	129286.5012	2689.561
583970.2921	129284.5012	2690.271
583972.2921	129284.5012	2689.839
583974.2921	129284.5012	2689.466
583966.2921	129282.5012	2690.72
583968.2921	129282.5012	2690.463
583970.2921	129282.5012	2690.017
583962.2921	129280.5012	2690.927
583964.2921	129280.5012	2690.704
583966.2921	129280.5012	2690.502
583956.2921	129278.5012	2691.425
583958.2921	129278.5012	2691.218
583960.2921	129278.5012	2690.954
583962.2921	129278.5012	2690.688
583952.2921	129276.5012	2691.688
583954.2921	129276.5012	2691.453
583956.2921	129276.5012	2691.237
583948.2921	129274.5012	2692.119
583950.2921	129274.5012	2691.745
583952.2921	129274.5012	2691.525
583944.2921	129272.5012	2692.644
583946.2921	129272.5012	2692.289
583948.2921	129272.5012	2691.844
584108.2921	129526.5012	2681.47
584106.2921	129524.5012	2681.81
584108.2921	129524.5012	2681.221
584106.2921	129522.5012	2681.576
584104.2921	129520.5012	2681.96
584106.2921	129520.5012	2681.342
584102.2921	129518.5012	2682.261
584104.2921	129518.5012	2681.752
584100.2921	129516.5012	2682.49
584102.2921	129516.5012	2682.046
584098.2921	129514.5012	2682.77
584100.2921	129514.5012	2682.298
584096.2921	129512.5012	2683.121
584098.2921	129512.5012	2682.546
584094.2921	129510.5012	2683.555
584096.2921	129510.5012	2682.932
584090.2921	129508.5012	2684.266
584092.2921	129508.5012	2683.923
584094.2921	129508.5012	2683.39
584090.2921	129506.5012	2684.046
584090.2921	129504.5012	2683.783
584092.2921	129504.5012	2683.435
584094.2921	129504.5012	2682.938
584096.2921	129504.5012	2682.299
584096.2921	129502.5012	2682.087
584098.2921	129502.5012	2681.438
584100.2921	129502.5012	2680.895
584102.2921	129502.5012	2680.442
584102.2921	129500.5012	2680.178
584104.2921	129500.5012	2679.77
584106.2921	129500.5012	2679.323
584108.2921	129500.5012	2678.866
584108.2921	129498.5012	2678.752
584110.2921	129498.5012	2678.332
584112.2921	129498.5012	2677.876
584112.2921	129496.5012	2677.665
584112.2921	129494.5012	2677.328
584114.2921	129494.5012	2676.874
584114.2921	129492.5012	2676.619
584112.2921	129490.5012	2676.803
584114.2921	129490.5012	2676.413
584106.2921	129488.5012	2677.729
584108.2921	129488.5012	2677.259
584110.2921	129488.5012	2676.819
584112.2921	129488.5012	2676.488
584092.2921	129486.5012	2681.408
584094.2921	129486.5012	2680.783
584096.2921	129486.5012	2680.31
584098.2921	129486.5012	2679.812
584100.2921	129486.5012	2679.199
584102.2921	129486.5012	2678.521
584104.2921	129486.5012	2677.924
584106.2921	129486.5012	2677.498
584076.2921	129484.5012	2684.951
584078.2921	129484.5012	2684.395
584080.2921	129484.5012	2683.816
584082.2921	129484.5012	2683.352
584084.2921	129484.5012	2682.901
584086.2921	129484.5012	2682.417
584088.2921	129484.5012	2682.026
584090.2921	129484.5012	2681.589
584092.2921	129484.5012	2681.052
584068.2921	129482.5012	2686.55
584070.2921	129482.5012	2686.115
584072.2921	129482.5012	2685.643
584074.2921	129482.5012	2685.114
584076.2921	129482.5012	2684.541
584064.2921	129480.5012	2687.086
584066.2921	129480.5012	2686.654
584068.2921	129480.5012	2686.228
584060.2921	129478.5012	2687.963
584062.2921	129478.5012	2687.444
584064.2921	129478.5012	2686.913
584056.2921	129476.5012	2688.557
584058.2921	129476.5012	2688.175
584060.2921	129476.5012	2687.742
584052.2921	129474.5012	2688.997
584054.2921	129474.5012	2688.63
584056.2921	129474.5012	2688.277
584046.2921	129472.5012	2689.604
584048.2921	129472.5012	2689.192
584050.2921	129472.5012	2688.889
584052.2921	129472.5012	2688.508
584042.2921	129470.5012	2690.267
584044.2921	129470.5012	2689.744
584046.2921	129470.5012	2689.284
584038.2921	129468.5012	2690.973
584040.2921	129468.5012	2690.505
584042.2921	129468.5012	2689.98
584032.2921	129466.5012	2692.047
584034.2921	129466.5012	2691.629
584036.2921	129466.5012	2691.19
584038.2921	129466.5012	2690.727
584028.2921	129464.5012	2692.707
584030.2921	129464.5012	2692.239
584032.2921	129464.5012	2691.825
584022.2921	129462.5012	2694.044
584024.2921	129462.5012	2693.585
584026.2921	129462.5012	2693.042
584028.2921	129462.5012	2692.465
584018.2921	129460.5012	2694.569
584020.2921	129460.5012	2694.222
584022.2921	129460.5012	2693.86
584018.2921	129458.5012	2694.471
584018.2921	129456.5012	2694.376
584016.2921	129454.5012	2694.741
584018.2921	129454.5012	2694.288
584016.2921	129452.5012	2694.601
584014.2921	129450.5012	2694.832
584016.2921	129450.5012	2694.407
584014.2921	129448.5012	2694.646
584014.2921	129446.5012	2694.519
584012.2921	129444.5012	2694.857
584014.2921	129444.5012	2694.425
584012.2921	129442.5012	2694.724
584010.2921	129440.5012	2694.93
584012.2921	129440.5012	2694.591
584010.2921	129438.5012	2694.827
584010.2921	129436.5012	2694.795
584012.2921	129436.5012	2694.452
584012.2921	129434.5012	2694.418
584014.2921	129434.5012	2694.058
584014.2921	129432.5012	2693.989
584016.2921	129432.5012	2693.45
584016.2921	129430.5012	2693.331
584018.2921	129430.5012	2692.692
584018.2921	129428.5012	2692.576
584020.2921	129428.5012	2692.089
584020.2921	129426.5012	2692.034
584022.2921	129426.5012	2691.66
584022.2921	129424.5012	2691.509
584024.2921	129424.5012	2690.995
584024.2921	129422.5012	2690.84
584026.2921	129422.5012	2690.281
584026.2921	129420.5012	2690.173
584028.2921	129420.5012	2689.621
584028.2921	129418.5012	2689.501
584030.2921	129418.5012	2688.88
584032.2921	129418.5012	2688.385
584032.2921	129416.5012	2688.168
584034.2921	129416.5012	2687.734
584034.2921	129414.5012	2687.503
584036.2921	129414.5012	2687.067
584036.2921	129412.5012	2686.933
584038.2921	129412.5012	2686.497
584038.2921	129410.5012	2686.414
584040.2921	129410.5012	2686.057
584040.2921	129408.5012	2685.94
584042.2921	129408.5012	2685.551
584042.2921	129406.5012	2685.282
584044.2921	129406.5012	2684.793
584046.2921	129406.5012	2684.307
584046.2921	129404.5012	2684.144
584048.2921	129404.5012	2683.617
584050.2921	129404.5012	2683.054
584050.2921	129402.5012	2683.021
584052.2921	129402.5012	2682.49
584054.2921	129402.5012	2682.036
584054.2921	129400.5012	2681.898
584056.2921	129400.5012	2681.484
584056.2921	129398.5012	2681.358
584058.2921	129398.5012	2680.995
584060.2921	129398.5012	2680.496
584060.2921	129396.5012	2680.387
584062.2921	129396.5012	2679.709
584064.2921	129396.5012	2679.045
584064.2921	129394.5012	2678.901
584066.2921	129394.5012	2678.458
584068.2921	129394.5012	2678.016
584068.2921	129392.5012	2677.888
584070.2921	129392.5012	2677.453
584070.2921	129390.5012	2677.39
584072.2921	129390.5012	2676.896
584074.2921	129390.5012	2676.325
584074.2921	129388.5012	2676.226
584076.2921	129388.5012	2675.645
584078.2921	129388.5012	2675.171
584078.2921	129386.5012	2675.011
584080.2921	129386.5012	2674.585
584080.2921	129384.5012	2674.54
584082.2921	129384.5012	2674.167
584084.2921	129384.5012	2673.739
584084.2921	129382.5012	2673.723
584086.2921	129382.5012	2673.213
584086.2921	129380.5012	2673.108
584088.2921	129380.5012	2672.627
584088.2921	129378.5012	2672.538
584088.2921	129376.5012	2672.488
584088.2921	129374.5012	2672.414
584088.2921	129372.5012	2672.367
584090.2921	129372.5012	2671.929
584088.2921	129370.5012	2672.222
584090.2921	129370.5012	2671.81
584088.2921	129368.5012	2672.158
584086.2921	129366.5012	2672.564
584088.2921	129366.5012	2672.141
584086.2921	129364.5012	2672.414
584084.2921	129362.5012	2672.661
584086.2921	129362.5012	2672.296
584084.2921	129360.5012	2672.501
584084.2921	129358.5012	2672.351
584048.2921	129356.5012	2679.927
584050.2921	129356.5012	2679.447
584052.2921	129356.5012	2678.995
584054.2921	129356.5012	2678.672
584082.2921	129356.5012	2672.69
584084.2921	129356.5012	2672.221
584048.2921	129354.5012	2679.818
584054.2921	129354.5012	2678.49
584056.2921	129354.5012	2678.155
584058.2921	129354.5012	2677.741
584060.2921	129354.5012	2677.267
584082.2921	129354.5012	2672.546
584048.2921	129352.5012	2679.722
584060.2921	129352.5012	2677.211
584062.2921	129352.5012	2676.721
584064.2921	129352.5012	2676.282
584066.2921	129352.5012	2675.921
584080.2921	129352.5012	2672.849
584082.2921	129352.5012	2672.395
584048.2921	129350.5012	2679.631
584066.2921	129350.5012	2675.747
584068.2921	129350.5012	2675.533
584070.2921	129350.5012	2675.222
584072.2921	129350.5012	2674.702
584080.2921	129350.5012	2672.772
584048.2921	129348.5012	2679.529
584072.2921	129348.5012	2674.552
584074.2921	129348.5012	2674.021
584076.2921	129348.5012	2673.625
584078.2921	129348.5012	2673.172
584080.2921	129348.5012	2672.715
584048.2921	129346.5012	2679.433
584048.2921	129344.5012	2679.391
584038.2921	129342.5012	2681.424
584040.2921	129342.5012	2681.015
584042.2921	129342.5012	2680.598
584044.2921	129342.5012	2680.162
584046.2921	129342.5012	2679.755
584030.2921	129340.5012	2683.208
584032.2921	129340.5012	2682.758
584034.2921	129340.5012	2682.272
584036.2921	129340.5012	2681.74
584038.2921	129340.5012	2681.285
584022.2921	129338.5012	2684.753
584024.2921	129338.5012	2684.305
584026.2921	129338.5012	2683.831
584028.2921	129338.5012	2683.403
584030.2921	129338.5012	2682.972
584020.2921	129336.5012	2684.844
584022.2921	129336.5012	2684.397
584016.2921	129334.5012	2685.345
584018.2921	129334.5012	2684.937
584020.2921	129334.5012	2684.542
584014.2921	129332.5012	2685.51
584016.2921	129332.5012	2685.135
583982.2921	129330.5012	2690.458
583984.2921	129330.5012	2690.031
583986.2921	129330.5012	2689.694
583988.2921	129330.5012	2689.385
583990.2921	129330.5012	2689.085
583992.2921	129330.5012	2688.743
583994.2921	129330.5012	2688.366
583996.2921	129330.5012	2688.031
583998.2921	129330.5012	2687.767
584000.2921	129330.5012	2687.539
584010.2921	129330.5012	2685.93
584012.2921	129330.5012	2685.65
584014.2921	129330.5012	2685.266
584000.2921	129328.5012	2687.226
584002.2921	129328.5012	2686.983
584004.2921	129328.5012	2686.713
584006.2921	129328.5012	2686.382
584008.2921	129328.5012	2686.093
584010.2921	129328.5012	2685.799
582990.2921	129270.5012	2853.286
582990.2921	129268.5012	2852.664
583034.2921	129268.5012	2845.584
583036.2921	129268.5012	2845.378
582990.2921	129266.5012	2852.191
583028.2921	129266.5012	2846.032
583030.2921	129266.5012	2845.771
583032.2921	129266.5012	2845.534
583034.2921	129266.5012	2845.326
583036.2921	129266.5012	2845.111
583038.2921	129266.5012	2844.89
583040.2921	129266.5012	2844.722
582990.2921	129264.5012	2851.779
583024.2921	129264.5012	2846.272
583026.2921	129264.5012	2846.048
583028.2921	129264.5012	2845.787
583040.2921	129264.5012	2844.532
583042.2921	129264.5012	2844.431
583044.2921	129264.5012	2844.37
583046.2921	129264.5012	2844.302
582990.2921	129262.5012	2851.236
583022.2921	129262.5012	2846.121
583024.2921	129262.5012	2845.935
583040.2921	129262.5012	2844.395
583042.2921	129262.5012	2844.282
583044.2921	129262.5012	2844.198
582990.2921	129260.5012	2850.921
583020.2921	129260.5012	2846.128
583022.2921	129260.5012	2845.914
583042.2921	129260.5012	2844.157
583044.2921	129260.5012	2844.061
582988.2921	129258.5012	2851.115
582990.2921	129258.5012	2850.636
583004.2921	129258.5012	2848.029
583016.2921	129258.5012	2846.381
583018.2921	129258.5012	2846.151
583020.2921	129258.5012	2845.91
583044.2921	129258.5012	2843.844
583046.2921	129258.5012	2843.728
583048.2921	129258.5012	2843.604
582986.2921	129256.5012	2851.295
582988.2921	129256.5012	2850.75
583000.2921	129256.5012	2848.169
583002.2921	129256.5012	2847.88
583004.2921	129256.5012	2847.61
583012.2921	129256.5012	2846.528
583014.2921	129256.5012	2846.334
583016.2921	129256.5012	2846.126
583048.2921	129256.5012	2843.339
583050.2921	129256.5012	2843.216
582984.2921	129254.5012	2851.422
582986.2921	129254.5012	2851.072
582998.2921	129254.5012	2848.116
583000.2921	129254.5012	2847.737
583004.2921	129254.5012	2847.198
583012.2921	129254.5012	2846.239
583048.2921	129254.5012	2843.095
582984.2921	129252.5012	2851.133
582994.2921	129252.5012	2848.642
582996.2921	129252.5012	2848.235
582998.2921	129252.5012	2847.784
583004.2921	129252.5012	2846.874
583006.2921	129252.5012	2846.661
583010.2921	129252.5012	2846.198
583012.2921	129252.5012	2845.984
583046.2921	129252.5012	2843.019
583048.2921	129252.5012	2842.923
583050.2921	129252.5012	2842.844
582982.2921	129250.5012	2851.166
582984.2921	129250.5012	2850.733
582992.2921	129250.5012	2848.826
582994.2921	129250.5012	2848.406
583006.2921	129250.5012	2846.422
583008.2921	129250.5012	2846.206
583010.2921	129250.5012	2845.974
583050.2921	129250.5012	2842.732
583052.2921	129250.5012	2842.668
582980.2921	129248.5012	2851.293
582982.2921	129248.5012	2850.833
582988.2921	129248.5012	2849.408
582990.2921	129248.5012	2848.973
582992.2921	129248.5012	2848.536
583008.2921	129248.5012	2845.986
583010.2921	129248.5012	2845.745
583052.2921	129248.5012	2842.555
583054.2921	129248.5012	2842.466
582978.2921	129246.5012	2851.279
582980.2921	129246.5012	2850.893
582986.2921	129246.5012	2849.55
582988.2921	129246.5012	2849.106
583054.2921	129246.5012	2842.322
582978.2921	129244.5012	2850.711
582982.2921	129244.5012	2849.968
582984.2921	129244.5012	2849.536
582986.2921	129244.5012	2849.122
583054.2921	129244.5012	2842.162
582976.2921	129242.5012	2850.721
582978.2921	129242.5012	2850.372
582980.2921	129242.5012	2849.979
582982.2921	129242.5012	2849.55
583054.2921	129242.5012	2842.04
582976.2921	129240.5012	2850.392
582978.2921	129240.5012	2850.08
582980.2921	129240.5012	2849.709
583054.2921	129240.5012	2841.953
583054.2921	129238.5012	2841.877
583054.2921	129236.5012	2841.809
583054.2921	129234.5012	2841.71
583054.2921	129232.5012	2841.651
583054.2921	129230.5012	2841.624
583054.2921	129228.5012	2841.627
583056.2921	129228.5012	2841.588
583058.2921	129228.5012	2841.573
583058.2921	129226.5012	2841.607
583060.2921	129226.5012	2841.576
583062.2921	129226.5012	2841.507
583062.2921	129224.5012	2841.536
583064.2921	129224.5012	2841.422
583064.2921	129222.5012	2841.417
583066.2921	129222.5012	2841.303
583066.2921	129220.5012	2841.309
583068.2921	129220.5012	2841.229
583070.2921	129220.5012	2841.149
583070.2921	129218.5012	2841.155
583072.2921	129218.5012	2841.048
583074.2921	129218.5012	2840.926
583074.2921	129216.5012	2840.902
583076.2921	129216.5012	2840.81
583078.2921	129216.5012	2840.753
583078.2921	129214.5012	2840.772
583080.2921	129214.5012	2840.767
583082.2921	129214.5012	2840.753
583084.2921	129214.5012	2840.72
583086.2921	129214.5012	2840.655
583088.2921	129214.5012	2840.569
583088.2921	129212.5012	2840.565
583090.2921	129212.5012	2840.47
583098.2921	129212.5012	2840.292
583100.2921	129212.5012	2840.259
583090.2921	129210.5012	2840.506
583096.2921	129210.5012	2840.409
583098.2921	129210.5012	2840.377
583100.2921	129210.5012	2840.336
583102.2921	129210.5012	2840.309
583104.2921	129210.5012	2840.324
583106.2921	129210.5012	2840.406
583108.2921	129210.5012	2840.524
583110.2921	129210.5012	2840.655
583118.2921	129210.5012	2840.942
583120.2921	129210.5012	2840.99
583122.2921	129210.5012	2841.023
583124.2921	129210.5012	2841.042
583090.2921	129208.5012	2840.557
583092.2921	129208.5012	2840.521
583096.2921	129208.5012	2840.507
583110.2921	129208.5012	2840.706
583112.2921	129208.5012	2840.804
583114.2921	129208.5012	2840.875
583116.2921	129208.5012	2840.931
583118.2921	129208.5012	2840.985
583124.2921	129208.5012	2841.106
583126.2921	129208.5012	2841.15
583128.2921	129208.5012	2841.199
583092.2921	129206.5012	2840.633
583094.2921	129206.5012	2840.622
583096.2921	129206.5012	2840.617
583128.2921	129206.5012	2841.284
583130.2921	129206.5012	2841.327
583130.2921	129204.5012	2841.399
583132.2921	129204.5012	2841.446
583134.2921	129204.5012	2841.477
583134.2921	129202.5012	2841.528
583136.2921	129202.5012	2841.548
583138.2921	129202.5012	2841.568
583140.2921	129202.5012	2841.579
583142.2921	129202.5012	2841.561
583142.2921	129200.5012	2841.659
583142.2921	129198.5012	2841.734
583144.2921	129198.5012	2841.707
583144.2921	129196.5012	2841.762
583144.2921	129194.5012	2841.816
583144.2921	129192.5012	2841.866
583142.2921	129190.5012	2841.933
583144.2921	129190.5012	2841.922
583140.2921	129188.5012	2841.995
