,X,Y,alt
898255,2178,838,20.33088304169314
574855,2335,970,-9.167958924333561
632789,2093,944,30.28579781349299
406405,2817,1054,-11.922719192784825
1334863,2646,660,10.01078584978086
1101277,3116,757,34.0915759760328
1130371,3194,745,0.38246887371951743
216221,3089,1170,-9.876573130644374
379598,2357,1068,-49.977483859927816
1324731,2169,664,-8.050247547722392
1976106,2099,352,9.562410709867436
1398021,2919,634,54.89030216852552
1160550,2149,732,23.481323962059378
172591,1766,1203,-75.00460924279196
2107726,1277,273,0.2123093307873205
1099125,3397,758,-91.64259665117243
296081,3075,1116,-27.037850824487577
244071,1621,1151,-57.80715368505298
143565,1153,1224,40.57149042029323
1512423,1417,585,-10.081371927130022
602814,1574,957,-1.767173638728309
1234436,1572,701,2.2064130429735087
1667728,1185,511,-24.46142445811529
2061917,993,301,0.7369228655493316
671534,3359,928,14.468998744683176
2071478,2314,296,-4.233712936478241
814154,3089,871,-10.32139923538034
650894,1687,936,-3.48723356401797
1660821,604,514,68.75297685386431
719533,1991,908,11.500135929942644
236544,1499,1156,-36.070832357718245
732324,2268,903,-12.135402082847577
1320063,2357,666,-2.7876115485732953
5282,2777,1498,22.089522649824175
1018102,3157,791,29.01379748717318
489432,2712,1011,-20.782914829567744
836051,1854,862,12.76725288811349
237869,349,1155,19.17671787033123
1416819,1561,626,6.814752021190998
291688,1415,1118,-25.83651377293927
1068532,2024,770,30.494290341200667
1818458,2313,437,39.20784094131659
1833969,2326,429,39.761707532881246
913746,2285,832,-10.216657767768993
1532524,1191,575,-35.159901398736565
1292432,1588,677,7.731645655611828
369697,1794,1073,5.305943037560155
1065776,1708,771,6.950671287105706
420363,1564,1046,4.217351829037852
531672,1857,990,17.1197626251128
1800708,2142,446,2.00828545724562
231558,3041,1160,3.833713745356363
1911753,778,387,14.64462575890866
1226396,3116,705,13.889769765622987
2164178,1163,234,2.2980149720033296
894115,3188,840,30.651924348166176
254195,1695,1144,-57.863821648351404
2202005,2180,153,-30.59729489934307
2110824,1178,271,12.197747404858546
802317,1500,875,-28.432111784384688
847599,3122,858,24.8920459799524
243978,1528,1151,-35.23672028859346
1272048,3170,686,-17.84828867313172
351859,2599,1083,-12.0519493584884
552661,1675,980,-5.252607265155348
1806767,2325,443,39.822630817376194
2150989,2259,245,-11.064640241716916
177810,3110,1199,-5.333157491055317
1961861,2012,360,4.497066699025709
418126,157,1047,-27.207609589097046
27772,2911,1417,4.840603026656481
468207,1240,1021,8.49545726202723
1297878,2136,675,23.78064045883457
1200175,3283,716,-52.8150030012921
981487,1407,805,-24.638547915733398
1038679,1558,782,-6.326446719832347
883043,2447,844,9.43823111009624
1207936,1440,712,-10.001517517284356
505046,2194,1003,20.198510300067937
589480,1586,963,-6.02115944238858
1859124,655,415,29.616194114873906
627860,1746,946,5.850241888556411
2034631,2074,318,3.989890892215044
1999584,1150,338,-13.818951518916037
1936833,2117,374,11.36593036250315
1133743,1752,743,9.361549317518893
799429,1164,876,-6.508867145075328
311485,3117,1106,-30.793414877377927
184034,2542,1193,-23.32676246158917
705157,2570,914,6.54307488820632
539293,3339,987,18.755137851608197
1657234,1243,516,-34.503272013515016
1851230,2296,420,35.88174061302698
506762,1863,1002,17.734971482683704
1032462,2714,785,-13.561596947954058
460705,1481,1025,-0.3113575260872494
1071177,2231,769,-17.502311164148523
1501319,2511,591,5.080625150374544
1612146,841,537,-18.478155982034878
1428562,134,621,22.122444096357412
717519,2473,909,13.806285014286459
302574,1640,1111,-28.162164511974424
336490,2095,1091,20.010329444953186
873552,3294,848,6.341420626274612
563519,1823,975,13.280897374610504
1446816,1007,614,-27.99587866388947
1127589,2820,746,-5.49912575176586
1858542,1977,416,1.5425090899489078
515187,2042,998,24.610132263504966
973341,3367,809,-46.94429609540384
923681,2021,828,20.970751325444326
1215364,1667,709,5.347189889380388
1324226,1664,664,15.611143141459706
112917,2638,1261,18.08175006455258
162045,1371,1211,-3.0911861836398202
1302984,2350,673,-1.8794376480527717
917649,1083,830,2.962874418929914
512893,1818,999,13.221779794853319
134658,928,1231,63.84742021145621
2122416,1653,264,-9.188519239193738
299223,1348,1113,-3.2955352809135547
281688,1901,1125,-23.28634405402454
35721,2677,1397,4.155033907932648
1379826,2285,641,-2.4306125833304577
1299397,1208,674,-43.678536890050964
44598,2805,1378,4.4690507606765095
995176,2580,800,-4.552675815699331
1713249,862,489,-22.45915624884401
266810,1632,1135,-43.80237778624905
2006504,1171,334,-6.685942860261093
897180,1103,838,-3.260319579741463
200585,1710,1180,-59.15184089602599
317707,2969,1102,-5.177261120052663
53581,2620,1360,-1.7590287723883193
1858776,2211,416,14.513905258400882
626705,2874,947,-31.749520466531976
1010072,2555,794,-3.1496719358010523
358615,1901,1079,8.314768262270718
1220656,2164,707,10.477258962202086
1597172,774,544,5.831688616388874
1281353,2735,682,7.593470544589309
2052813,1838,307,15.227400453436985
244526,2501,1151,-33.42342475478836
647055,2507,938,20.249728673905793
940731,1253,821,-16.355705006236803
1014463,1992,792,19.788266168426162
1505376,2471,589,0.5689206167276097
187796,2706,1190,15.38767998811636
508737,1784,1001,5.618421066298652
323278,1645,1098,-20.56341345738292
1279377,3193,683,-27.542537566956526
865897,3385,851,-37.99676863208197
1082250,1126,764,-10.395132138403824
1971942,1462,354,-2.943444561067281
1580950,1591,552,18.94317809968743
559793,2393,977,12.463768831281868
1864849,682,412,20.992471692195977
192172,1443,1186,-17.602272605264716
1086887,3330,763,-58.21124851639706
576911,2208,969,6.743579480500102
967981,3079,811,33.46550454364933
1718382,1894,487,9.976435063284043
2106856,2007,274,0.0023199368993118696
861130,1199,852,-4.912334592024763
988127,3030,803,17.77680527432767
1690477,854,500,-25.078380409672263
481354,2589,1015,-5.701752553773076
1654816,942,517,-16.078146628408376
1653569,1812,518,20.87267132310626
1914835,2018,386,9.786911852449975
677894,2381,925,20.89319850726497
1880178,898,404,-5.8143312894694645
1399926,2296,633,3.184104981045948
1286076,2571,680,-6.006536898439208
1929292,1836,378,-2.7184366816059082
21225,2826,1435,13.31996519040149
856765,1990,854,15.929352678680516
562358,2810,976,-37.691133609431745
889747,1400,841,-15.96591248214827
303765,3109,1111,-31.939164219792474
718414,3368,909,2.657107232775161
2194948,2116,174,-17.892765453810625
45718,2949,1376,-2.446861694315885
1733872,1094,479,-21.559527245438858
543590,3405,985,23.149468808170695
988608,3511,803,-121.4447393790067
1791489,785,450,-6.79853151872976
62218,2960,1345,17.838967054057775
660425,1790,932,5.982607158565315
1224114,3228,706,-34.46038850253626
1439329,1201,617,-39.26158489767067
382186,3072,1067,-20.34137177444609
705220,2633,914,-3.9784827770458833
1853407,653,418,29.69928330209268
1453326,2426,612,-2.677040538192159
1142654,1049,739,-7.67915847473796
1124610,2251,747,-31.166812377836777
1239351,1699,699,10.815962762439995
1322973,2838,665,48.378666692928164
1078629,2375,766,3.5611195263113586
297462,2933,1115,-0.1534391542609228
395401,158,1059,-25.11229731208914
878445,3019,846,-28.88769929439468
1767699,771,462,-2.463365050563425
981577,1497,805,-14.102882091412539
585244,1766,965,-0.1316674059480647
1249229,2029,695,32.292283647150725
502122,1311,1004,0.6492044681081097
1915437,780,385,16.71958614365394
155928,756,1215,59.34816535931168
2057559,1600,304,-6.4125930923191845
817210,171,869,7.226658896637673
283306,2033,1124,-5.0380311297540175
1163656,2854,731,15.335332225034563
1819132,1044,436,-5.302154905753014
214694,3066,1171,6.1825716895691585
597941,1165,959,2.697627254216968
1535941,2574,574,34.466595629997755
1366592,1019,646,-22.97133506264072
2193064,2373,180,-46.90472330123475
2097208,1998,280,1.559761630482626
46689,2930,1374,4.174034712619687
1010791,3274,794,-9.299441144689354
11916,2904,1467,17.602988581681075
1720962,2426,486,36.889562899977136
636474,1180,942,-4.3695126479287865
1376184,1036,642,-27.296321087267643
1955820,1320,363,-3.642752971606569
2001123,962,337,-9.58164442616453
2090158,1414,284,4.679183852786991
1286032,2527,680,1.8602684186939769
1064687,3064,772,44.6314692948763
172946,2735,1203,15.86105433400553
308537,1457,1107,-28.877701724723465
1277704,1520,683,-15.463594548832134
1150904,2103,736,33.801107706455696
1633887,1233,527,-31.922339862303033
869229,1554,849,-20.352679041692227
231488,2971,1160,16.7007777683948
301420,2018,1112,0.2850944667306976
208833,235,1174,16.227972920070897
1167519,1911,729,33.135322880945296
1621462,1599,533,17.05912680389838
1402080,1926,632,39.2643412312259
1639581,508,524,23.7718852258281
1148674,2271,737,-18.513551972010646
536397,2370,988,-3.947757043522415
256741,1448,1142,-29.07030578374588
836271,2074,862,32.59856900984596
756890,1619,893,-20.944011940004202
1978238,715,350,44.75628924014245
1188745,1462,720,-8.709896223508167
2033516,959,318,-3.9591054973820974
1080122,1433,765,-22.898167243203716
235574,2492,1157,-32.88280337095239
1906406,975,390,-13.187844326457252
1945726,1981,369,10.488961531194946
1510967,1978,586,22.58329487670335
1829938,2158,431,3.5347988463008733
2081764,1144,289,-3.0427261622953665
161743,980,1211,63.04408446621437
1287371,1421,679,-28.937075133462713
2040793,1513,314,3.153610355857836
774813,1844,886,15.385645672443843
1547269,1593,568,19.863458887189154
507947,3048,1002,-29.566753626922036
1752357,1433,470,-14.46451394766973
2212524,2268,116,-43.465166021918776
1317655,2382,667,-8.540370894176704
413403,2214,1050,-14.493712731347387
78896,2985,1317,23.979992288880112
1519895,376,581,18.946039274964733
1212174,3277,711,-57.22306731040953
2087626,2126,286,24.964401127462224
109855,2684,1266,15.158837721224245
1561444,1157,561,-31.422154052956103
1133447,1456,743,-11.34788692421489
1200510,1215,715,-36.58700936721061
764746,1875,890,12.354140506090516
1377989,2841,642,51.48803523846482
1500987,2179,591,-7.102921134170629
1000893,3311,798,-29.58802908208054
1535466,2099,574,-8.677624551279678
9597,2739,1476,8.168892272510675
1356022,2355,651,1.629412897763359
1457205,1243,610,-39.99342765852816
56856,2646,1354,9.099961732124484
263435,2906,1138,9.590418291895276
1318560,283,666,29.57733533794226
2019573,2260,327,14.374271890773798
1701006,985,495,-14.20996762521645
1649541,2025,520,14.551026409866608
847374,2897,858,-22.77717297557865
731536,1480,903,-12.924683468815147
1025682,3325,788,-37.10071809016745
2015750,1848,329,6.966943051450471
352160,2900,1083,-6.014971049620726
2165219,1137,233,5.222213273456873
1821449,1419,435,-8.622419106855887
855707,3509,855,-72.32544949880457
1717518,1030,487,-12.03746750713708
504955,2103,1003,30.07515087055208
1481009,1290,600,-32.26839293332523
1415645,2899,627,56.051796209075746
215008,472,1170,41.532720959778544
1625618,1484,531,-5.664815865079618
1209686,3190,712,-11.233054876942333
1381842,1865,640,26.814793258286045
727942,2900,905,-24.905990798800303
1631580,1053,528,-18.047456672370572
436964,2823,1038,-17.632086780274676
1041686,2111,781,31.04370993119437
1548321,2645,568,44.587825149837954
1545334,1714,569,36.4678330486222
843744,1837,859,13.846079667617232
1246514,1698,696,11.344984929301518
1944331,2387,370,11.506702166957893
843047,1140,859,-3.7311035135303428
1236333,1075,700,-16.003661206146717
928602,1850,826,16.760793950041716
247251,1878,1149,-47.261434372543135
1139494,2694,741,-13.6887602033039
1923493,1508,381,-5.882608146798702
1728516,1826,482,21.7474719509828
444527,2672,1034,-19.56413748929799
1818842,754,436,7.7013234330656815
1589036,1152,548,-24.085831249130024
1964648,1246,358,-1.0671774680345152
747827,2667,897,-22.85661407034422
101825,2697,1279,21.726941195416202
1454853,1418,611,-8.225985820608912
1689780,2246,501,1.0326115126208606
1889977,1311,399,-2.0140588509348163
1841013,1667,425,12.035911775796194
1387518,2523,638,-6.9303157569615905
298158,1811,1114,-19.066458465482356
713768,1216,910,-9.803173846626123
838261,1493,861,-38.347825008213476
1504508,1603,589,16.12426569513218
1866989,926,411,-22.98430647730447
206186,1488,1176,-34.731261039990386
1864733,2463,413,19.087924372675843
936928,2539,823,-16.05133530118019
1908507,1226,389,-4.778060864485269
350695,1435,1083,-15.588088956195861
1258922,2171,691,13.563757614784663
1832959,1316,429,-2.6479872092081678
263750,1427,1137,-24.304320411678873
1034896,2688,784,-7.699647516684308
767275,1873,889,12.308677220933532
1572593,1675,556,32.80229464801323
139313,948,1227,65.32044205808734
2093347,1368,282,-6.898299811603465
1263558,1964,689,43.75957378109479
142795,2881,1225,11.23861185385249
719511,1969,908,3.7101339697787807
3588,2915,1510,16.989364095162273
1732893,2142,480,-2.806774775413487
1129926,2749,745,-11.365270632779811
2185936,2046,198,-10.669998077598848
1248946,1746,695,19.408587873760553
1098999,3271,758,-29.309644446359925
2086199,2324,287,-11.691589329466296
1617818,2231,535,-0.3600694802048565
613588,1108,952,18.299787396685133
1922781,796,381,18.435315208392694
1093050,2189,760,20.460239075322534
403187,1494,1055,-0.9929633392644064
173814,1844,1202,-66.42018126510038
411815,2527,1051,-7.928724230546322
1076410,2592,767,-6.317267242644903
578951,2063,968,23.46765100140692
910555,1651,833,-0.9656139493636147
1638845,1942,525,9.668573788719186
1369094,1130,645,-29.050635965116726
1883749,708,402,16.195795907365664
403998,2305,1055,-46.893130974246105
506960,2061,1002,23.850311176758623
1966488,1313,357,-3.403597519576124
2122166,1403,264,7.037586615997952
1409651,1938,629,33.92578939229088
417734,2740,1048,-6.265746897744975
1027603,2779,787,-11.916138375432638
1672837,2085,509,0.2866770288196676
2164895,2292,234,-30.079828051358163
970595,3156,810,36.95773775498037
1490325,1953,596,22.318045850924136
1840729,1383,425,-5.98787533342329
675601,2518,926,17.450739494118807
1039052,1931,782,14.54830107277212
109987,2816,1266,11.965411764988858
917354,3339,831,-15.2305771949259
1131550,1965,744,31.073289100125294
1749476,560,471,34.079216437103696
1011231,1236,793,-13.144339445196238
1217120,1024,708,-10.495529183915096
1937015,2299,374,35.42755622378354
1608932,1899,539,19.203763546066057
1102233,1642,756,-6.211712199733483
300844,1442,1112,-25.931140070533274
1890624,1958,399,3.7731256942315667
2136750,2264,255,-6.034991543338947
1575709,2675,555,57.28388909613932
934915,3072,824,19.54857165865542
670006,1765,928,3.4552389245022823
1772290,1379,460,-10.521796822072247
1620810,947,533,-24.7264135819255
557620,2361,978,0.09738212838283289
790227,2133,880,37.139757881747755
1752213,1289,470,-17.46938241964608
2181683,2341,209,-39.82380144222634
1901984,2121,393,7.8391517540167115
1375726,2973,643,37.24658546128103
1630601,2204,529,-3.4443798390507254
171700,2674,1204,9.986053076941516
506214,1315,1002,-0.536764770497939
2023696,1280,324,4.34722832838861
1888797,2004,400,8.951642129403808
786196,3159,882,24.213657535606217
1318749,1043,666,-22.78175604120861
259055,2751,1141,8.38013436512756
1301464,32,673,11.539443031088467
